GENE PRODUCT DB	GENE PRODUCT ID	QUALIFIER	GO TERM	GO NAME	TAXON ID	GO ASPECT
UniProtKB	P06129	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P06136	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P06136	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06136	part_of	GO:0032153	cell division site	83333	C
UniProtKB	P06136	part_of	GO:0032153	cell division site	83333	C
UniProtKB	P06136	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P06136	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06136	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06136	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06136	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P06136	part_of	GO:0016020	membrane	83333	C
UniProtKB	P06136	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06136	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P06136	part_of	GO:0032153	cell division site	83333	C
UniProtKB	P06149	part_of	GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	83333	C
UniProtKB	P06149	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06149	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06149	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P06149	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06149	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06149	part_of	GO:0016020	membrane	83333	C
UniProtKB	P06149	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06149	part_of	GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	83333	C
UniProtKB	P06282	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P06282	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06282	part_of	GO:0016020	membrane	83333	C
UniProtKB	P06282	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06282	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P06282	part_of	GO:0016020	membrane	83333	C
UniProtKB	P06282	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06282	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06282	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06609	part_of	GO:0016020	membrane	83333	C
UniProtKB	P06609	part_of	GO:0043190	ATP-binding cassette (ABC) transporter complex	83333	C
UniProtKB	P06609	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P06609	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06609	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06609	part_of	GO:0016020	membrane	83333	C
UniProtKB	P06609	part_of	GO:0016020	membrane	83333	C
UniProtKB	P06609	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P06609	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06609	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06609	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06609	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06610	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P06610	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P06610	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P06611	part_of	GO:0019898	extrinsic component of membrane	83333	C
UniProtKB	P06611	part_of	GO:0043190	ATP-binding cassette (ABC) transporter complex	83333	C
UniProtKB	P06611	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06611	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06611	part_of	GO:0016020	membrane	83333	C
UniProtKB	P06611	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06611	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06612	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P06612	part_of	GO:0005694	chromosome	83333	C
UniProtKB	P06616	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06616	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06616	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06616	part_of	GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	83333	C
UniProtKB	P06616	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P06616	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06616	part_of	GO:0016020	membrane	83333	C
UniProtKB	P06616	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06616	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06616	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06616	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06616	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06616	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06626	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06626	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06627	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06627	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06709	part_of	GO:0017053	transcriptional repressor complex	83333	C
UniProtKB	P06709	part_of	GO:0017053	transcriptional repressor complex	83333	C
UniProtKB	P06710	part_of	GO:0043846	DNA polymerase III, clamp loader complex	83333	C
UniProtKB	P06710	part_of	GO:0009360	DNA polymerase III complex	83333	C
UniProtKB	P06715	part_of	GO:0016020	membrane	83333	C
UniProtKB	P06715	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06715	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06720	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P06721	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06721	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06722	part_of	GO:0032300	mismatch repair complex	83333	C
UniProtKB	P06722	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06722	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06722	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06864	part_of	GO:0009341	beta-galactosidase complex	83333	C
UniProtKB	P06959	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06959	part_of	GO:0045254	pyruvate dehydrogenase complex	83333	C
UniProtKB	P06959	part_of	GO:0045254	pyruvate dehydrogenase complex	83333	C
UniProtKB	P06959	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06959	part_of	GO:0045254	pyruvate dehydrogenase complex	83333	C
UniProtKB	P06960	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06960	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06960	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06968	part_of	GO:0032991	protein-containing complex	83333	C
UniProtKB	P06968	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P06968	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P06968	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P06968	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06968	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06971	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P06971	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P06971	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P06971	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P06971	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P06971	part_of	GO:0016020	membrane	83333	C
UniProtKB	P06971	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P06971	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P06972	part_of	GO:0043190	ATP-binding cassette (ABC) transporter complex	83333	C
UniProtKB	P06972	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P06972	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06972	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06972	part_of	GO:0016020	membrane	83333	C
UniProtKB	P06972	part_of	GO:0016020	membrane	83333	C
UniProtKB	P06972	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06972	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06972	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P06972	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06974	part_of	GO:0009425	bacterial-type flagellum basal body	83333	C
UniProtKB	P06974	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06974	part_of	GO:0016020	membrane	83333	C
UniProtKB	P06974	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06974	part_of	GO:0009288	bacterial-type flagellum	83333	C
UniProtKB	P06974	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P06974	part_of	GO:0009425	bacterial-type flagellum basal body	83333	C
UniProtKB	P06983	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06983	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P06983	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P06986	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P06987	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06987	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06987	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06987	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06988	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P06988	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P06989	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P06989	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06989	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06989	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06992	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P06992	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06992	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06992	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P06996	part_of	GO:0045203	integral component of cell outer membrane	83333	C
UniProtKB	P06996	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P06996	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P06996	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P06996	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P06996	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P06996	part_of	GO:0016020	membrane	83333	C
UniProtKB	P06996	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P06996	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P06996	part_of	GO:0046930	pore complex	83333	C
UniProtKB	P06996	part_of	GO:0016020	membrane	83333	C
UniProtKB	P06996	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P06999	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P06999	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P07000	part_of	GO:0016020	membrane	83333	C
UniProtKB	P07000	part_of	GO:0016020	membrane	83333	C
UniProtKB	P07000	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07000	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07000	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07001	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P07001	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P07001	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07001	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07001	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07001	part_of	GO:0016020	membrane	83333	C
UniProtKB	P07001	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07001	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P07001	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07003	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P07003	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P07003	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07003	part_of	GO:0016020	membrane	83333	C
UniProtKB	P07003	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07004	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P07004	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P07004	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07004	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07004	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07012	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P07012	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P07012	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07012	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07012	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07012	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07013	part_of	GO:1990099	pre-primosome complex	83333	C
UniProtKB	P07013	part_of	GO:0030894	replisome	83333	C
UniProtKB	P07013	part_of	GO:1990077	primosome complex	83333	C
UniProtKB	P07014	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07014	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07014	part_of	GO:0016020	membrane	83333	C
UniProtKB	P07014	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07017	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P07017	part_of	GO:0098561	methyl accepting chemotaxis protein complex	83333	C
UniProtKB	P07017	part_of	GO:0098561	methyl accepting chemotaxis protein complex	83333	C
UniProtKB	P07017	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P07017	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P07017	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P07017	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P07017	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P07017	part_of	GO:0016020	membrane	83333	C
UniProtKB	P07017	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P07017	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P07017	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07017	part_of	GO:0016020	membrane	83333	C
UniProtKB	P07017	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07017	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07018	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P07018	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07018	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07018	part_of	GO:0016020	membrane	83333	C
UniProtKB	P07018	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P07018	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P07018	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07018	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07018	part_of	GO:0016020	membrane	83333	C
UniProtKB	P07018	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07021	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P07021	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P07021	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07021	part_of	GO:0016020	membrane	83333	C
UniProtKB	P07021	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07023	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07023	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07023	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07024	part_of	GO:0030288	outer membrane-bounded periplasmic space	83333	C
UniProtKB	P07024	part_of	GO:0030288	outer membrane-bounded periplasmic space	83333	C
UniProtKB	P07024	part_of	GO:0030288	outer membrane-bounded periplasmic space	83333	C
UniProtKB	P07024	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P07024	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P07102	part_of	GO:0030288	outer membrane-bounded periplasmic space	83333	C
UniProtKB	P07102	part_of	GO:0030288	outer membrane-bounded periplasmic space	83333	C
UniProtKB	P07102	part_of	GO:0030288	outer membrane-bounded periplasmic space	83333	C
UniProtKB	P07102	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P07102	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P07109	part_of	GO:0043190	ATP-binding cassette (ABC) transporter complex	83333	C
UniProtKB	P07109	part_of	GO:0016020	membrane	83333	C
UniProtKB	P07109	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07109	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07109	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07117	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P07117	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P07117	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07117	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07117	part_of	GO:0016020	membrane	83333	C
UniProtKB	P07117	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P07117	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07117	part_of	GO:0016020	membrane	83333	C
UniProtKB	P07117	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P07117	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07117	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07118	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P07118	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07118	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07118	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07118	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07330	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07330	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07330	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P07330	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07330	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07330	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07330	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07363	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07363	part_of	GO:0098561	methyl accepting chemotaxis protein complex	83333	C
UniProtKB	P07363	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07363	part_of	GO:0098561	methyl accepting chemotaxis protein complex	83333	C
UniProtKB	P07363	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07363	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P07363	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07363	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07363	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07363	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07364	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07364	part_of	GO:0098561	methyl accepting chemotaxis protein complex	83333	C
UniProtKB	P07364	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07364	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07364	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P07395	part_of	GO:0016020	membrane	83333	C
UniProtKB	P07395	part_of	GO:0009328	phenylalanine-tRNA ligase complex	83333	C
UniProtKB	P07395	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P07395	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07395	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07395	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07464	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07464	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07604	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P07604	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P07623	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07623	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07623	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07623	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07639	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07639	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07639	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07639	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07639	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07648	part_of	GO:0009338	exodeoxyribonuclease V complex	83333	C
UniProtKB	P07648	part_of	GO:0009338	exodeoxyribonuclease V complex	83333	C
UniProtKB	P07648	part_of	GO:0009338	exodeoxyribonuclease V complex	83333	C
UniProtKB	P07650	part_of	GO:0016020	membrane	83333	C
UniProtKB	P07650	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P07650	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P07654	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P07654	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P07654	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P07654	part_of	GO:0016020	membrane	83333	C
UniProtKB	P07654	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07654	part_of	GO:0016020	membrane	83333	C
UniProtKB	P07654	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07654	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P07654	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07658	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P07762	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P07813	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P07813	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07813	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07813	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07821	part_of	GO:0043190	ATP-binding cassette (ABC) transporter complex	83333	C
UniProtKB	P07821	part_of	GO:0016020	membrane	83333	C
UniProtKB	P07821	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07821	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07821	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P07822	part_of	GO:0030288	outer membrane-bounded periplasmic space	83333	C
UniProtKB	P07822	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P07822	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P07862	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P07862	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07862	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07862	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07862	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07913	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P07913	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07913	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P07913	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07913	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P07913	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P08142	part_of	GO:0005948	acetolactate synthase complex	83333	C
UniProtKB	P08178	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P08178	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P08178	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P08178	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P08178	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P08179	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P08189	part_of	GO:0009289	pilus	83333	C
UniProtKB	P08189	part_of	GO:0009289	pilus	83333	C
UniProtKB	P08189	part_of	GO:0009289	pilus	83333	C
UniProtKB	P08190	part_of	GO:0009289	pilus	83333	C
UniProtKB	P08190	part_of	GO:0009289	pilus	83333	C
UniProtKB	P08190	part_of	GO:0009289	pilus	83333	C
UniProtKB	P08191	part_of	GO:0033644	host cell membrane	83333	C
UniProtKB	P08191	part_of	GO:0009289	pilus	83333	C
UniProtKB	P08191	part_of	GO:0009289	pilus	83333	C
UniProtKB	P08191	part_of	GO:0009289	pilus	83333	C
UniProtKB	P08191	part_of	GO:0009289	pilus	83333	C
UniProtKB	P08192	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P08192	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P08194	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P08194	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P08194	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P08194	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P08194	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P08194	part_of	GO:0016020	membrane	83333	C
UniProtKB	P08194	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P08194	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P08194	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P08194	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P08200	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P08200	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P08200	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P08201	part_of	GO:0009344	nitrite reductase complex [NAD(P)H]	83333	C
UniProtKB	P08201	part_of	GO:0009344	nitrite reductase complex [NAD(P)H]	83333	C
UniProtKB	P08202	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P08202	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P08203	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P08204	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P08244	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P08244	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P08244	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P08312	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P08312	part_of	GO:0009328	phenylalanine-tRNA ligase complex	83333	C
UniProtKB	P08312	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P08312	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P08312	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P08312	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P08312	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P08312	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P08321	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P08321	part_of	GO:0019867	outer membrane	83333	C
UniProtKB	P08321	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P08321	part_of	GO:0016020	membrane	83333	C
UniProtKB	P08321	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P08331	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P08331	part_of	GO:0030288	outer membrane-bounded periplasmic space	83333	C
UniProtKB	P08331	part_of	GO:0030288	outer membrane-bounded periplasmic space	83333	C
UniProtKB	P08331	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P08331	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P08368	part_of	GO:0005737	cytoplasm	83333	C
